"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,       "HF"       ,      "maxHF"     ,      "Temp"      
          0,           0,         881,      -6.467909866,      -5.893273323,      -6.320924887,     -0.3899899033, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         882,      -6.438848507,      -5.903157704,      -6.283064352,     -0.3609285451, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         883,      -6.399617822,      -5.904036997,      -6.238232203,     -0.3216978598, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         884,       -6.35749754,      -5.896343361,      -6.192899944,      -0.279577578, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         885,      -6.317188518,      -5.882018809,      -6.150908263,     -0.2392685552, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         886,      -6.281118569,      -5.863766524,      -6.114113804,     -0.2031986067, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         887,      -6.250360994,      -5.844235671,       -6.08322768,     -0.1724410316, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         888,      -6.225289348,      -5.825552658,      -6.058380844,     -0.1473693853, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         889,      -6.205928839,      -5.809208089,      -6.039431744,     -0.1280088769, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         890,      -6.192144597,       -5.79614358,      -6.026122545,     -0.1142246348, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         891,      -6.183746563,      -5.786903168,      -6.018159522,     -0.1058266007, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         892,      -6.180546324,      -5.781775917,      -6.015256349,      -0.102626362, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         893,      -6.182386245,      -5.780901554,      -6.017159547,      -0.104466283, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         894,      -6.189150263,      -5.784333897,      -6.023664856,     -0.1112303003, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         895,       -6.20075971,      -5.792066868,      -6.034626521,     -0.1228397477, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         896,      -6.217157774,      -5.804032788,      -6.049958627,     -0.1392378116, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         897,      -6.238286677,      -5.820085002,      -6.069627958,     -0.1603667145, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         898,      -6.264059832,       -5.83997674,      -6.093636688,     -0.1861398696, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         899,      -6.294328923,      -5.863345042,      -6.121992281,     -0.2164089602, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         900,      -6.328842401,      -5.889705066,      -6.154665965,     -0.2509224392, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         901,      -6.367186517,      -5.918455963,       -6.19153191,     -0.2892665547, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         902,      -6.408699969,      -5.948893249,      -6.232291524,     -0.3307800066, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         903,      -6.452356023,      -5.980221863,      -6.276381569,     -0.3744360607, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         904,       -6.49662639,      -6.011570274,      -6.322868945,     -0.4187064272, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         905,      -6.539382812,      -6.042014218,      -6.370335974,     -0.4614628498, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         906,       -6.57795033,      -6.070619177,      -6.416770085,     -0.5000303673, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         907,      -6.609450659,      -6.096498045,       -6.45951356,     -0.5315306963, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         908,      -6.631468872,      -6.118867461,      -6.495433648,     -0.5535489096, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         909,      -6.642820939,      -6.137098602,      -6.521561409,     -0.5649009763, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         910,      -6.644003361,      -6.150790355,      -6.536113727,     -0.5660833986, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         911,      -6.637020829,      -6.159876884,      -6.539072826,     -0.5591008668, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         912,       -6.62470977,      -6.164715725,      -6.532061197,     -0.5467898077, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         913,      -6.610001629,      -6.166101106,      -6.518067124,     -0.5320816663, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         914,      -6.595385458,      -6.165183105,      -6.500631539,     -0.5174654958, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         915,      -6.582680116,      -6.163313513,      -6.482842495,     -0.5047601535, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         916,      -6.573101702,      -6.161868868,      -6.466899795,     -0.4951817396, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         917,      -6.567442556,      -6.162109907,      -6.454181026,     -0.4895225937, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         918,      -6.566214443,      -6.165110582,      -6.445461394,     -0.4882944809, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         919,      -6.569731244,       -6.17174679,      -6.441099233,     -0.4918112814, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         920,       -6.57815597,       -6.18271978,      -6.441151299,     -0.5002360076, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         921,      -6.591522382,      -6.198591823,      -6.445434711,     -0.5136024197, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         922,      -6.609725759,       -6.21981245,      -6.453557698,     -0.5318057971, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         923,      -6.632474287,      -6.246712309,      -6.464936276,     -0.5545543246, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         924,      -6.659191396,      -6.279438256,      -6.478808518,     -0.5812714341, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         925,      -6.688863573,      -6.317792188,      -6.494255567,     -0.6109436108, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         926,        -6.7198544,      -6.360918841,      -6.510244033,     -0.6419344379, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         927,      -6.749774368,      -6.406798645,       -6.52570392,     -0.6718544059, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         928,      -6.775597955,       -6.45162908,      -6.539648424,     -0.6976779932, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         929,      -6.794243029,      -6.489581762,      -6.551312107,     -0.7163230668, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         930,      -6.803540294,      -6.513938259,        -6.5602457,     -0.7256203318, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         931,      -6.803041476,      -6.520092873,      -6.566344532,     -0.7251215138, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         932,      -6.794080685,      -6.508421977,      -6.569723721,     -0.7161607224, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         933,      -6.779141866,        -6.4838168,      -6.570532223,     -0.7012219038, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         934,      -6.761098417,      -6.452529226,      -6.569263142,     -0.6831784542, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         935,      -6.742407322,       -6.41963154,      -6.566691753,     -0.6644873593, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         936,      -6.724801429,      -6.388352095,      -6.563656205,     -0.6468814669, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         937,      -6.709443844,      -6.360449291,      -6.560991642,     -0.6315238818, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         938,      -6.697084236,      -6.336747649,      -6.559445311,     -0.6191642734, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         939,      -6.688175022,      -6.317568466,       -6.55963065,     -0.6102550594, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         940,      -6.682978697,      -6.302999219,      -6.562028719,     -0.6050587348, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         941,      -6.681642375,       -6.29302735,      -6.567002741,     -0.6037224124, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         942,      -6.684233838,      -6.287600391,      -6.574806405,     -0.6063138757, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         943,      -6.690756539,       -6.28665366,      -6.585581495,     -0.6128365771, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         944,      -6.701152239,       -6.29012133,      -6.599344116,     -0.6232322762, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         945,      -6.715288152,      -6.297937182,       -6.61595806,     -0.6373681898, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         946,      -6.732925276,      -6.310027412,      -6.635092853,     -0.6550053141, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         947,      -6.753666618,      -6.326295506,      -6.656165509,     -0.6757466562, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         948,      -6.776883658,      -6.346597943,      -6.678271569,     -0.6989636956, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         949,      -6.801622237,      -6.370707221,      -6.700122494,     -0.7237022751, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         950,      -6.826500766,      -6.398252409,       -6.72002212,     -0.7485808034, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         951,      -6.849637391,      -6.428611942,      -6.735939269,     -0.7717174291, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         952,      -6.868683638,      -6.460705767,      -6.745767848,     -0.7907636754, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         953,      -6.881091911,      -6.492625676,      -6.747842028,     -0.8031719489, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         954,       -6.88472274,       -6.52116885,      -6.741525655,     -0.8068027782, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         955,      -6.878637356,      -6.541737268,      -6.727390044,     -0.8007173939, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         956,      -6.863553277,      -6.549443755,      -6.706919673,     -0.7856333148, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         957,      -6.841594253,      -6.541535107,      -6.682203855,     -0.7636742902, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         958,      -6.815531269,      -6.519262852,      -6.655541767,     -0.7376113069, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         959,      -6.788016853,      -6.487159907,      -6.628966577,     -0.7100968904, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         960,      -6.761163597,       -6.45057822,      -6.603988586,     -0.6832436343, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         961,      -6.736455099,      -6.413811795,      -6.581590923,     -0.6585351364, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         962,      -6.714827099,      -6.379585738,      -6.562348475,      -0.636907137, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         963,      -6.696798948,      -6.349327917,      -6.546561565,     -0.6188789854, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         964,      -6.682600209,      -6.323610462,      -6.534363464,     -0.6046802472, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         965,       -6.67227295,      -6.302512721,      -6.525785497,     -0.5943529879, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         966,      -6.665749833,      -6.285867953,      -6.520799225,     -0.5878298708, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         967,      -6.662908714,      -6.273413604,      -6.519340394,     -0.5849887519, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         968,      -6.663606481,      -6.264871186,      -6.521325179,     -0.5856865188, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         969,      -6.667694665,      -6.259977486,      -6.526662785,     -0.5897747029, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         970,      -6.675021564,      -6.258486571,       -6.53526501,     -0.5971016016, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         971,      -6.685426854,      -6.260159831,      -6.547051369,     -0.6075068916, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         972,       -6.69873395,      -6.264756498,      -6.561948234,     -0.6208139877, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         973,      -6.714743363,      -6.272030672,      -6.579881341,     -0.6368234005, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         974,      -6.733228107,      -6.281735215,      -6.600761954,     -0.6553081448, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         975,      -6.753930649,      -6.293629593,      -6.624467376,     -0.6760106865, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         976,      -6.776560329,      -6.307487929,      -6.650816129,     -0.6986403666, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         977,       -6.80079046,      -6.323104233,      -6.679537438,     -0.7228704974, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         978,      -6.826254969,      -6.340293253,      -6.710233993,     -0.7483350066, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         979,      -6.852545159,      -6.358886873,      -6.742337408,     -0.7746251966, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         980,      -6.879207598,      -6.378726932,      -6.775058873,     -0.8012876352, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         981,      -6.905744083,      -6.399655337,      -6.807345848,      -0.827824121, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         982,      -6.931614087,      -6.421501416,      -6.837870989,     -0.8536941244, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         983,      -6.956239711,       -6.44406543,      -6.865097243,     -0.8783197484, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         984,      -6.979014073,       -6.46709698,      -6.887464477,     -0.9010941103, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         985,      -6.999316594,       -6.49026883,       -6.90369732,     -0.9213966316, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         986,      -7.016541705,      -6.513150575,      -6.913137232,     -0.9386217426, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         987,      -7.030147393,      -6.535192076,        -6.9159281,     -0.9522274303, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         988,      -7.039723247,      -6.555731464,      -6.912941306,     -0.9618032843, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         989,      -7.045064778,      -6.574042585,      -6.905493463,     -0.9671448155, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         990,      -7.046228862,      -6.589427015,       -6.89502181,     -0.9683088992, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         991,      -7.043544305,      -6.601335731,      -6.882847049,      -0.965624343, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         992,       -7.03756708,      -6.609483821,      -6.870054689,     -0.9596471176, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         993,      -7.028993853,      -6.613913719,      -6.857464337,     -0.9510738904, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         994,      -7.018563147,      -6.614979082,        -6.8456458,     -0.9406431844, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         995,      -7.006971946,       -6.61325595,      -6.834953621,      -0.929051984, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         996,      -6.994822785,      -6.609418072,        -6.8255655,     -0.9169028224, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         997,      -6.982602652,      -6.604120812,      -6.817524828,     -0.9046826894, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         998,      -6.970684267,      -6.597920114,      -6.810768091,     -0.8927643042, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         999,      -6.959343398,      -6.591237506,      -6.805163207,     -0.8814234358, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1000,      -6.948777278,      -6.584355254,      -6.800532779,     -0.8708573158, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1001,      -6.939123408,      -6.577432427,      -6.796677486,     -0.8612034457, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1002,      -6.930474455,      -6.570529631,      -6.793395695,     -0.8525544929, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1003,      -6.922889557,      -6.563636525,      -6.790500223,     -0.8449695946, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1004,      -6.916402997,      -6.556699991,      -6.787831798,      -0.838483035, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1005,      -6.911031239,      -6.549652073,      -6.785268606,     -0.8331112767, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1006,      -6.906778975,      -6.542436118,      -6.782731978,     -0.8288590126, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1007,      -6.903644399,      -6.535028494,      -6.780188801,     -0.8257244363, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1008,      -6.901623589,      -6.527452983,      -6.777651395,     -0.8237036265, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1009,      -6.900713868,       -6.51978609,      -6.775175523,     -0.8227939054, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1010,      -6.900916127,      -6.512153494,      -6.772857022,     -0.8229961649, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1011,      -6.902236299,      -6.504719821,      -6.770827358,     -0.8243163366, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1012,      -6.904686269,      -6.497675073,      -6.769248275,      -0.826766307, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1013,      -6.908284565,      -6.491221037,      -6.768305802,     -0.8303646028, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1014,      -6.913057053,      -6.485560072,      -6.768203973,     -0.8351370904, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1015,      -6.919037727,      -6.480887344,      -6.769158764,     -0.8411177647, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1016,      -6.926269478,      -6.477386402,      -6.771392757,     -0.8483495155, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1017,      -6.934804575,      -6.475227348,      -6.775130949,     -0.8568846131, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1018,      -6.944704545,      -6.474566579,      -6.780597925,      -0.866784583, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1019,       -6.95603907,      -6.475547266,      -6.788016368,     -0.8781191081, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1020,      -6.968883517,       -6.47829989,      -6.797606605,     -0.8909635543, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1021,      -6.983314586,        -6.4829424,      -6.809586641,      -0.905394624, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1022,      -6.999403419,      -6.489579634,      -6.824171834,     -0.9214834562, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1023,      -7.017205177,      -6.498301716,      -6.841572977,     -0.9392852149, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1024,      -7.036743783,      -6.509181083,      -6.861990909,     -0.9588238209, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1025,      -7.057989976,      -6.522267727,      -6.885604566,      -0.980070014, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1026,      -7.080830466,      -6.537581979,      -6.912546661,      -1.002910504, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1027,      -7.105025737,      -6.555104316,      -6.942861316,      -1.027105775, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1028,      -7.130154446,      -6.574762027,      -6.976418179,      -1.052234483, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1029,      -7.155547253,      -6.596407829,       -7.01277204,       -1.07762729, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1030,      -7.180216126,      -6.619792319,      -7.050915567,      -1.102296163, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1031,      -7.202803094,      -6.644523366,      -7.088909206,      -1.124883132, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1032,      -7.221591166,      -6.670005618,       -7.12345525,      -1.143671203, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1033,      -7.234643574,      -6.695353489,      -7.149776004,      -1.156723612, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1034,      -7.240134861,      -6.719284089,      -7.162518561,      -1.162214898, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1035,      -7.236853591,      -6.740039818,      -7.157993611,      -1.158933629, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1036,      -7.224678004,       -6.75546419,      -7.136328241,      -1.146758042, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1037,      -7.204728714,      -6.763390112,      -7.101473913,      -1.126808752, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1038,       -7.17906653,       -6.76234911,      -7.059143548,      -1.101146568, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1039,      -7.150096744,      -6.752257638,      -7.014552475,      -1.072176781, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1040,       -7.12002756,      -6.734564388,      -6.971346927,      -1.042107597, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1041,      -7.090605476,      -6.711716123,       -6.93164304,      -1.012685514, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1042,      -7.063083143,      -6.686351857,      -6.896481654,     -0.9851631803, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1043,      -7.038289637,      -6.660713902,      -6.866261559,     -0.9603696751, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1044,      -7.016729383,      -6.636430456,      -6.841036466,     -0.9388094207, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1045,      -6.998680896,      -6.614556048,      -6.820693178,     -0.9207609338, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1046,      -6.984279981,      -6.595711793,      -6.805051942,     -0.9063600192, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1047,      -6.973581087,      -6.580228774,      -6.793921276,     -0.8956611247, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1048,      -6.966598274,      -6.568258359,      -6.787127392,     -0.8886783114, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1049,      -6.963329831,      -6.559845139,      -6.784529482,      -0.885409869, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1050,      -6.963770739,      -6.554969626,      -6.786026912,     -0.8858507764, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1051,      -6.967917338,      -6.553570573,      -6.791561698,     -0.8899973759, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1052,       -6.97576835,      -6.555555727,       -6.80111748,      -0.897848388, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1053,      -6.987325378,      -6.560808536,      -6.814719164,     -0.9094054155, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1054,      -7.002592907,      -6.569195767,      -6.832426133,     -0.9246729444, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1055,      -7.021579321,      -6.580574807,      -6.854327938,     -0.9436593589, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1056,      -7.044294461,      -6.594799281,      -6.880534524,     -0.9663744989, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1057,      -7.070741151,      -6.611719808,      -6.911162838,     -0.9928211883, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1058,      -7.100895597,      -6.631176734,      -6.946315295,      -1.022975635, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1059,      -7.134670519,      -6.652983625,      -6.986043026,      -1.056750557, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1060,       -7.17185297,      -6.676902874,      -7.030280393,      -1.093933008, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1061,      -7.212006685,      -6.702617395,      -7.078726284,      -1.134086723, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1062,      -7.254328832,      -6.729704541,      -7.130632475,      -1.176408869, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1063,      -7.297459706,      -6.757619137,      -7.184446189,      -1.219539743, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1064,      -7.339275481,      -6.785690497,       -7.23728054,      -1.261355519, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1065,      -7.376768192,       -6.81313145,      -7.284376075,       -1.29884823, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1066,      -7.406232586,      -6.839047547,      -7.319254599,      -1.328312623, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1067,      -7.424038355,      -6.862435336,      -7.335761224,      -1.346118393, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1068,      -7.427997643,      -6.882193647,      -7.331658278,       -1.35007768, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1069,      -7.418584056,      -6.897227385,      -7.310117247,      -1.340664093, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1070,       -7.39890449,      -6.906718701,      -7.277429425,      -1.320984528, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1071,      -7.373382833,      -6.910502456,      -7.240099854,      -1.295462871, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1072,       -7.34618681,      -6.909292303,      -7.203130068,      -1.268266848, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1073,      -7.320362915,      -6.904558185,      -7.169594546,      -1.242442952, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1074,      -7.297808689,      -6.898136555,      -7.141076125,      -1.219888727, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1075,      -7.279598212,      -6.891823814,      -7.118248786,      -1.201678249, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1076,      -7.266288057,      -6.887128506,      -7.101290887,      -1.188368095, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1077,      -7.258123156,      -6.885196061,      -7.090120456,      -1.180203193, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1078,      -7.255171301,      -6.886839785,      -7.084520863,      -1.177251339, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1079,      -7.257408217,       -6.89261143,       -7.08421013,      -1.179488255, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1080,      -7.264764641,      -6.902870159,      -7.088882706,      -1.186844679, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1081,      -7.277144931,      -6.917827939,      -7.098232878,      -1.199224969, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1082,      -7.294425486,      -6.937565046,      -7.111971655,      -1.216505523, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1083,      -7.316426482,      -6.962007582,      -7.129820719,       -1.23850652, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1084,      -7.342855078,      -6.990859395,      -7.151488336,      -1.264935116, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1085,      -7.373211845,      -7.023479531,      -7.176619505,      -1.295291883, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1086,      -7.406657872,       -7.05871165,      -7.204721753,       -1.32873791, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1087,      -7.441857563,      -7.094714981,       -7.23507465,        -1.3639376, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1088,      -7.476854601,      -7.128925579,      -7.266647428,      -1.398934639, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1089,      -7.509102898,      -7.158345916,      -7.298072675,      -1.431182935, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,        1090,      -7.535801997,      -7.180264043,      -7.327732101,      -1.457882034, -5.271161964e-009,  3.379371115e-007,                 0
