"Time_Iter","Outer_Iter","Inner_Iter",     "rms[T]"     
          0,           0,        2976,      -7.749797659
          0,           0,        2977,      -7.749929792
          0,           0,        2978,      -7.750061922
          0,           0,        2979,       -7.75019405
          0,           0,        2980,      -7.750326176
          0,           0,        2981,        -7.7504583
          0,           0,        2982,      -7.750590422
          0,           0,        2983,      -7.750722541
          0,           0,        2984,      -7.750854659
          0,           0,        2985,      -7.750986774
          0,           0,        2986,      -7.751118887
          0,           0,        2987,      -7.751250998
          0,           0,        2988,      -7.751383107
          0,           0,        2989,      -7.751515214
          0,           0,        2990,      -7.751647318
          0,           0,        2991,      -7.751779421
          0,           0,        2992,      -7.751911521
          0,           0,        2993,       -7.75204362
          0,           0,        2994,      -7.752175716
          0,           0,        2995,       -7.75230781
          0,           0,        2996,      -7.752439902
          0,           0,        2997,      -7.752571992
          0,           0,        2998,       -7.75270408
          0,           0,        2999,      -7.752836166
          0,           0,        3000,      -7.752968249
          0,           0,        3001,      -7.753100331
          0,           0,        3002,      -7.753232411
          0,           0,        3003,      -7.753364488
          0,           0,        3004,      -7.753496564
          0,           0,        3005,      -7.753628637
          0,           0,        3006,      -7.753760709
          0,           0,        3007,      -7.753892778
          0,           0,        3008,      -7.754024845
          0,           0,        3009,      -7.754156911
          0,           0,        3010,      -7.754288974
          0,           0,        3011,      -7.754421035
          0,           0,        3012,      -7.754553094
          0,           0,        3013,      -7.754685152
          0,           0,        3014,      -7.754817207
          0,           0,        3015,       -7.75494926
          0,           0,        3016,      -7.755081311
          0,           0,        3017,       -7.75521336
          0,           0,        3018,      -7.755345408
          0,           0,        3019,      -7.755477453
          0,           0,        3020,      -7.755609496
          0,           0,        3021,      -7.755741538
          0,           0,        3022,      -7.755873577
          0,           0,        3023,      -7.756005614
          0,           0,        3024,       -7.75613765
          0,           0,        3025,      -7.756269683
          0,           0,        3026,      -7.756401715
          0,           0,        3027,      -7.756533744
          0,           0,        3028,      -7.756665772
          0,           0,        3029,      -7.756797797
          0,           0,        3030,      -7.756929821
          0,           0,        3031,      -7.757061843
          0,           0,        3032,      -7.757193863
          0,           0,        3033,      -7.757325881
          0,           0,        3034,      -7.757457897
          0,           0,        3035,      -7.757589911
          0,           0,        3036,      -7.757721923
          0,           0,        3037,      -7.757853933
          0,           0,        3038,      -7.757985941
          0,           0,        3039,      -7.758117948
          0,           0,        3040,      -7.758249952
          0,           0,        3041,      -7.758381955
          0,           0,        3042,      -7.758513956
          0,           0,        3043,      -7.758645955
          0,           0,        3044,      -7.758777952
          0,           0,        3045,      -7.758909947
          0,           0,        3046,       -7.75904194
          0,           0,        3047,      -7.759173931
          0,           0,        3048,      -7.759305921
          0,           0,        3049,      -7.759437909
          0,           0,        3050,      -7.759569894
          0,           0,        3051,      -7.759701878
          0,           0,        3052,       -7.75983386
          0,           0,        3053,      -7.759965841
          0,           0,        3054,      -7.760097819
          0,           0,        3055,      -7.760229796
          0,           0,        3056,      -7.760361771
          0,           0,        3057,      -7.760493743
          0,           0,        3058,      -7.760625715
          0,           0,        3059,      -7.760757684
          0,           0,        3060,      -7.760889651
          0,           0,        3061,      -7.761021617
          0,           0,        3062,      -7.761153581
          0,           0,        3063,      -7.761285543
          0,           0,        3064,      -7.761417503
          0,           0,        3065,      -7.761549462
          0,           0,        3066,      -7.761681418
          0,           0,        3067,      -7.761813373
          0,           0,        3068,      -7.761945326
          0,           0,        3069,      -7.762077277
          0,           0,        3070,      -7.762209227
          0,           0,        3071,      -7.762341175
          0,           0,        3072,      -7.762473121
          0,           0,        3073,      -7.762605065
          0,           0,        3074,      -7.762737007
          0,           0,        3075,      -7.762868948
          0,           0,        3076,      -7.763000887
          0,           0,        3077,      -7.763132824
          0,           0,        3078,       -7.76326476
          0,           0,        3079,      -7.763396693
          0,           0,        3080,      -7.763528625
          0,           0,        3081,      -7.763660555
          0,           0,        3082,      -7.763792484
          0,           0,        3083,      -7.763924411
          0,           0,        3084,      -7.764056336
          0,           0,        3085,      -7.764188259
          0,           0,        3086,      -7.764320181
          0,           0,        3087,        -7.7644521
          0,           0,        3088,      -7.764584019
          0,           0,        3089,      -7.764715935
          0,           0,        3090,       -7.76484785
          0,           0,        3091,      -7.764979763
          0,           0,        3092,      -7.765111674
          0,           0,        3093,      -7.765243584
          0,           0,        3094,      -7.765375492
          0,           0,        3095,      -7.765507398
          0,           0,        3096,      -7.765639303
          0,           0,        3097,      -7.765771206
          0,           0,        3098,      -7.765903107
          0,           0,        3099,      -7.766035007
          0,           0,        3100,      -7.766166904
          0,           0,        3101,      -7.766298801
          0,           0,        3102,      -7.766430695
          0,           0,        3103,      -7.766562588
          0,           0,        3104,       -7.76669448
          0,           0,        3105,      -7.766826369
          0,           0,        3106,      -7.766958257
          0,           0,        3107,      -7.767090144
          0,           0,        3108,      -7.767222028
          0,           0,        3109,      -7.767353911
          0,           0,        3110,      -7.767485793
          0,           0,        3111,      -7.767617673
          0,           0,        3112,      -7.767749551
          0,           0,        3113,      -7.767881427
          0,           0,        3114,      -7.768013302
          0,           0,        3115,      -7.768145176
          0,           0,        3116,      -7.768277047
          0,           0,        3117,      -7.768408918
          0,           0,        3118,      -7.768540786
          0,           0,        3119,      -7.768672653
          0,           0,        3120,      -7.768804518
          0,           0,        3121,      -7.768936382
          0,           0,        3122,      -7.769068244
          0,           0,        3123,      -7.769200105
          0,           0,        3124,      -7.769331964
          0,           0,        3125,      -7.769463821
          0,           0,        3126,      -7.769595677
          0,           0,        3127,      -7.769727531
          0,           0,        3128,      -7.769859384
          0,           0,        3129,      -7.769991235
          0,           0,        3130,      -7.770123084
          0,           0,        3131,      -7.770254932
          0,           0,        3132,      -7.770386779
          0,           0,        3133,      -7.770518624
          0,           0,        3134,      -7.770650467
          0,           0,        3135,      -7.770782309
          0,           0,        3136,      -7.770914149
          0,           0,        3137,      -7.771045988
          0,           0,        3138,      -7.771177825
          0,           0,        3139,       -7.77130966
          0,           0,        3140,      -7.771441495
          0,           0,        3141,      -7.771573327
          0,           0,        3142,      -7.771705158
          0,           0,        3143,      -7.771836988
          0,           0,        3144,      -7.771968816
          0,           0,        3145,      -7.772100642
          0,           0,        3146,      -7.772232467
          0,           0,        3147,       -7.77236429
          0,           0,        3148,      -7.772496112
          0,           0,        3149,      -7.772627933
          0,           0,        3150,      -7.772759752
          0,           0,        3151,      -7.772891569
          0,           0,        3152,      -7.773023385
          0,           0,        3153,        -7.7731552
          0,           0,        3154,      -7.773287013
          0,           0,        3155,      -7.773418824
          0,           0,        3156,      -7.773550634
          0,           0,        3157,      -7.773682443
          0,           0,        3158,       -7.77381425
          0,           0,        3159,      -7.773946055
          0,           0,        3160,      -7.774077859
          0,           0,        3161,      -7.774209662
          0,           0,        3162,      -7.774341463
          0,           0,        3163,      -7.774473263
          0,           0,        3164,      -7.774605061
          0,           0,        3165,      -7.774736858
          0,           0,        3166,      -7.774868654
          0,           0,        3167,      -7.775000447
          0,           0,        3168,       -7.77513224
          0,           0,        3169,      -7.775264031
          0,           0,        3170,      -7.775395821
          0,           0,        3171,      -7.775527609
          0,           0,        3172,      -7.775659396
          0,           0,        3173,      -7.775791181
          0,           0,        3174,      -7.775922965
          0,           0,        3175,      -7.776054747
          0,           0,        3176,      -7.776186528
          0,           0,        3177,      -7.776318308
          0,           0,        3178,      -7.776450086
          0,           0,        3179,      -7.776581863
          0,           0,        3180,      -7.776713638
          0,           0,        3181,      -7.776845412
          0,           0,        3182,      -7.776977185
          0,           0,        3183,      -7.777108956
          0,           0,        3184,      -7.777240726
          0,           0,        3185,      -7.777372494
          0,           0,        3186,      -7.777504261
          0,           0,        3187,      -7.777636027
          0,           0,        3188,      -7.777767791
          0,           0,        3189,      -7.777899554
          0,           0,        3190,      -7.778031315
          0,           0,        3191,      -7.778163076
          0,           0,        3192,      -7.778294834
          0,           0,        3193,      -7.778426592
          0,           0,        3194,      -7.778558348
          0,           0,        3195,      -7.778690102
          0,           0,        3196,      -7.778821856
          0,           0,        3197,      -7.778953607
          0,           0,        3198,      -7.779085358
          0,           0,        3199,      -7.779217107
          0,           0,        3200,      -7.779348855
          0,           0,        3201,      -7.779480602
          0,           0,        3202,      -7.779612347
          0,           0,        3203,      -7.779744091
          0,           0,        3204,      -7.779875833
          0,           0,        3205,      -7.780007574
          0,           0,        3206,      -7.780139314
          0,           0,        3207,      -7.780271052
          0,           0,        3208,       -7.78040279
          0,           0,        3209,      -7.780534525
          0,           0,        3210,       -7.78066626
          0,           0,        3211,      -7.780797993
          0,           0,        3212,      -7.780929725
          0,           0,        3213,      -7.781061456
          0,           0,        3214,      -7.781193185
          0,           0,        3215,      -7.781324913
          0,           0,        3216,      -7.781456639
          0,           0,        3217,      -7.781588365
          0,           0,        3218,      -7.781720089
          0,           0,        3219,      -7.781851811
          0,           0,        3220,      -7.781983533
          0,           0,        3221,      -7.782115253
          0,           0,        3222,      -7.782246972
          0,           0,        3223,      -7.782378689
          0,           0,        3224,      -7.782510406
          0,           0,        3225,      -7.782642121
          0,           0,        3226,      -7.782773834
          0,           0,        3227,      -7.782905547
          0,           0,        3228,      -7.783037258
          0,           0,        3229,      -7.783168968
          0,           0,        3230,      -7.783300676
          0,           0,        3231,      -7.783432384
          0,           0,        3232,       -7.78356409
          0,           0,        3233,      -7.783695795
          0,           0,        3234,      -7.783827498
          0,           0,        3235,      -7.783959201
          0,           0,        3236,      -7.784090902
          0,           0,        3237,      -7.784222601
          0,           0,        3238,        -7.7843543
          0,           0,        3239,      -7.784485997
          0,           0,        3240,      -7.784617693
          0,           0,        3241,      -7.784749388
          0,           0,        3242,      -7.784881082
          0,           0,        3243,      -7.785012774
          0,           0,        3244,      -7.785144465
          0,           0,        3245,      -7.785276155
          0,           0,        3246,      -7.785407844
          0,           0,        3247,      -7.785539531
          0,           0,        3248,      -7.785671218
          0,           0,        3249,      -7.785802903
          0,           0,        3250,      -7.785934586
          0,           0,        3251,      -7.786066269
          0,           0,        3252,       -7.78619795
          0,           0,        3253,       -7.78632963
          0,           0,        3254,      -7.786461309
          0,           0,        3255,      -7.786592987
          0,           0,        3256,      -7.786724664
          0,           0,        3257,      -7.786856339
          0,           0,        3258,      -7.786988013
          0,           0,        3259,      -7.787119686
          0,           0,        3260,      -7.787251358
          0,           0,        3261,      -7.787383028
          0,           0,        3262,      -7.787514698
          0,           0,        3263,      -7.787646366
          0,           0,        3264,      -7.787778033
          0,           0,        3265,      -7.787909699
          0,           0,        3266,      -7.788041363
          0,           0,        3267,      -7.788173027
          0,           0,        3268,      -7.788304689
          0,           0,        3269,       -7.78843635
          0,           0,        3270,       -7.78856801
          0,           0,        3271,      -7.788699669
          0,           0,        3272,      -7.788831326
          0,           0,        3273,      -7.788962983
          0,           0,        3274,      -7.789094638
          0,           0,        3275,      -7.789226292
          0,           0,        3276,      -7.789357945
          0,           0,        3277,      -7.789489597
          0,           0,        3278,      -7.789621248
          0,           0,        3279,      -7.789752897
          0,           0,        3280,      -7.789884546
          0,           0,        3281,      -7.790016193
          0,           0,        3282,      -7.790147839
          0,           0,        3283,      -7.790279484
          0,           0,        3284,      -7.790411128
          0,           0,        3285,      -7.790542771
          0,           0,        3286,      -7.790674412
          0,           0,        3287,      -7.790806053
          0,           0,        3288,      -7.790937692
          0,           0,        3289,       -7.79106933
          0,           0,        3290,      -7.791200967
          0,           0,        3291,      -7.791332603
          0,           0,        3292,      -7.791464238
          0,           0,        3293,      -7.791595872
          0,           0,        3294,      -7.791727504
          0,           0,        3295,      -7.791859136
          0,           0,        3296,      -7.791990766
          0,           0,        3297,      -7.792122395
          0,           0,        3298,      -7.792254023
          0,           0,        3299,      -7.792385651
          0,           0,        3300,      -7.792517276
          0,           0,        3301,      -7.792648901
          0,           0,        3302,      -7.792780525
          0,           0,        3303,      -7.792912148
          0,           0,        3304,      -7.793043769
          0,           0,        3305,       -7.79317539
          0,           0,        3306,      -7.793307009
          0,           0,        3307,      -7.793438628
          0,           0,        3308,      -7.793570245
          0,           0,        3309,      -7.793701861
          0,           0,        3310,      -7.793833476
          0,           0,        3311,       -7.79396509
          0,           0,        3312,      -7.794096703
          0,           0,        3313,      -7.794228315
          0,           0,        3314,      -7.794359926
          0,           0,        3315,      -7.794491536
          0,           0,        3316,      -7.794623144
          0,           0,        3317,      -7.794754752
          0,           0,        3318,      -7.794886358
          0,           0,        3319,      -7.795017964
          0,           0,        3320,      -7.795149568
          0,           0,        3321,      -7.795281172
          0,           0,        3322,      -7.795412774
          0,           0,        3323,      -7.795544375
          0,           0,        3324,      -7.795675976
          0,           0,        3325,      -7.795807575
          0,           0,        3326,      -7.795939173
          0,           0,        3327,       -7.79607077
          0,           0,        3328,      -7.796202366
          0,           0,        3329,      -7.796333961
          0,           0,        3330,      -7.796465555
          0,           0,        3331,      -7.796597148
          0,           0,        3332,       -7.79672874
          0,           0,        3333,      -7.796860331
          0,           0,        3334,      -7.796991921
          0,           0,        3335,       -7.79712351
          0,           0,        3336,      -7.797255097
          0,           0,        3337,      -7.797386684
          0,           0,        3338,       -7.79751827
          0,           0,        3339,      -7.797649855
          0,           0,        3340,      -7.797781439
          0,           0,        3341,      -7.797913021
          0,           0,        3342,      -7.798044603
          0,           0,        3343,      -7.798176184
          0,           0,        3344,      -7.798307763
          0,           0,        3345,      -7.798439342
          0,           0,        3346,       -7.79857092
          0,           0,        3347,      -7.798702497
          0,           0,        3348,      -7.798834072
          0,           0,        3349,      -7.798965647
          0,           0,        3350,      -7.799097221
          0,           0,        3351,      -7.799228794
          0,           0,        3352,      -7.799360365
          0,           0,        3353,      -7.799491936
          0,           0,        3354,      -7.799623506
          0,           0,        3355,      -7.799755075
          0,           0,        3356,      -7.799886642
          0,           0,        3357,      -7.800018209
          0,           0,        3358,      -7.800149775
          0,           0,        3359,       -7.80028134
          0,           0,        3360,      -7.800412904
          0,           0,        3361,      -7.800544467
          0,           0,        3362,      -7.800676029
          0,           0,        3363,       -7.80080759
          0,           0,        3364,       -7.80093915
          0,           0,        3365,      -7.801070709
          0,           0,        3366,      -7.801202267
          0,           0,        3367,      -7.801333824
          0,           0,        3368,       -7.80146538
          0,           0,        3369,      -7.801596935
          0,           0,        3370,       -7.80172849
          0,           0,        3371,      -7.801860043
          0,           0,        3372,      -7.801991595
          0,           0,        3373,      -7.802123147
          0,           0,        3374,      -7.802254697
          0,           0,        3375,      -7.802386247
          0,           0,        3376,      -7.802517795
          0,           0,        3377,      -7.802649343
          0,           0,        3378,       -7.80278089
          0,           0,        3379,      -7.802912435
          0,           0,        3380,       -7.80304398
          0,           0,        3381,      -7.803175524
          0,           0,        3382,      -7.803307067
          0,           0,        3383,      -7.803438609
          0,           0,        3384,       -7.80357015
          0,           0,        3385,       -7.80370169
          0,           0,        3386,      -7.803833229
          0,           0,        3387,      -7.803964768
          0,           0,        3388,      -7.804096305
          0,           0,        3389,      -7.804227842
          0,           0,        3390,      -7.804359377
          0,           0,        3391,      -7.804490912
          0,           0,        3392,      -7.804622446
          0,           0,        3393,      -7.804753978
          0,           0,        3394,       -7.80488551
          0,           0,        3395,      -7.805017041
          0,           0,        3396,      -7.805148571
          0,           0,        3397,      -7.805280101
          0,           0,        3398,      -7.805411629
          0,           0,        3399,      -7.805543156
          0,           0,        3400,      -7.805674683
          0,           0,        3401,      -7.805806208
          0,           0,        3402,      -7.805937733
          0,           0,        3403,      -7.806069257
          0,           0,        3404,       -7.80620078
          0,           0,        3405,      -7.806332302
          0,           0,        3406,      -7.806463823
          0,           0,        3407,      -7.806595343
          0,           0,        3408,      -7.806726862
          0,           0,        3409,      -7.806858381
          0,           0,        3410,      -7.806989898
          0,           0,        3411,      -7.807121415
          0,           0,        3412,      -7.807252931
          0,           0,        3413,      -7.807384446
          0,           0,        3414,       -7.80751596
          0,           0,        3415,      -7.807647473
          0,           0,        3416,      -7.807778985
          0,           0,        3417,      -7.807910497
          0,           0,        3418,      -7.808042007
          0,           0,        3419,      -7.808173517
          0,           0,        3420,      -7.808305026
          0,           0,        3421,      -7.808436534
          0,           0,        3422,      -7.808568041
          0,           0,        3423,      -7.808699547
          0,           0,        3424,      -7.808831053
          0,           0,        3425,      -7.808962557
          0,           0,        3426,      -7.809094061
          0,           0,        3427,      -7.809225564
          0,           0,        3428,      -7.809357066
          0,           0,        3429,      -7.809488567
          0,           0,        3430,      -7.809620067
          0,           0,        3431,      -7.809751567
          0,           0,        3432,      -7.809883065
          0,           0,        3433,      -7.810014563
          0,           0,        3434,       -7.81014606
          0,           0,        3435,      -7.810277556
          0,           0,        3436,      -7.810409051
          0,           0,        3437,      -7.810540546
          0,           0,        3438,      -7.810672039
          0,           0,        3439,      -7.810803532
          0,           0,        3440,      -7.810935024
          0,           0,        3441,      -7.811066515
          0,           0,        3442,      -7.811198005
          0,           0,        3443,      -7.811329495
          0,           0,        3444,      -7.811460984
          0,           0,        3445,      -7.811592471
          0,           0,        3446,      -7.811723958
          0,           0,        3447,      -7.811855444
          0,           0,        3448,       -7.81198693
          0,           0,        3449,      -7.812118414
          0,           0,        3450,      -7.812249898
          0,           0,        3451,      -7.812381381
          0,           0,        3452,      -7.812512863
          0,           0,        3453,      -7.812644344
          0,           0,        3454,      -7.812775825
          0,           0,        3455,      -7.812907304
          0,           0,        3456,      -7.813038783
          0,           0,        3457,      -7.813170261
          0,           0,        3458,      -7.813301738
          0,           0,        3459,      -7.813433215
          0,           0,        3460,       -7.81356469
          0,           0,        3461,      -7.813696165
          0,           0,        3462,      -7.813827639
          0,           0,        3463,      -7.813959112
          0,           0,        3464,      -7.814090585
          0,           0,        3465,      -7.814222057
          0,           0,        3466,      -7.814353527
          0,           0,        3467,      -7.814484997
          0,           0,        3468,      -7.814616467
          0,           0,        3469,      -7.814747935
          0,           0,        3470,      -7.814879403
          0,           0,        3471,       -7.81501087
          0,           0,        3472,      -7.815142336
          0,           0,        3473,      -7.815273801
          0,           0,        3474,      -7.815405266
          0,           0,        3475,       -7.81553673
          0,           0,        3476,      -7.815668193
          0,           0,        3477,      -7.815799655
          0,           0,        3478,      -7.815931117
          0,           0,        3479,      -7.816062577
          0,           0,        3480,      -7.816194037
          0,           0,        3481,      -7.816325497
          0,           0,        3482,      -7.816456955
          0,           0,        3483,      -7.816588413
          0,           0,        3484,       -7.81671987
          0,           0,        3485,      -7.816851326
          0,           0,        3486,      -7.816982781
          0,           0,        3487,      -7.817114236
          0,           0,        3488,       -7.81724569
          0,           0,        3489,      -7.817377143
          0,           0,        3490,      -7.817508595
          0,           0,        3491,      -7.817640047
          0,           0,        3492,      -7.817771498
          0,           0,        3493,      -7.817902948
          0,           0,        3494,      -7.818034397
          0,           0,        3495,      -7.818165846
          0,           0,        3496,      -7.818297294
          0,           0,        3497,      -7.818428741
          0,           0,        3498,      -7.818560187
          0,           0,        3499,      -7.818691633
          0,           0,        3500,      -7.818823078
          0,           0,        3501,      -7.818954522
          0,           0,        3502,      -7.819085965
          0,           0,        3503,      -7.819217408
          0,           0,        3504,       -7.81934885
          0,           0,        3505,      -7.819480291
          0,           0,        3506,      -7.819611732
          0,           0,        3507,      -7.819743171
          0,           0,        3508,       -7.81987461
          0,           0,        3509,      -7.820006049
          0,           0,        3510,      -7.820137486
          0,           0,        3511,      -7.820268923
          0,           0,        3512,      -7.820400359
          0,           0,        3513,      -7.820531795
          0,           0,        3514,       -7.82066323
          0,           0,        3515,      -7.820794664
          0,           0,        3516,      -7.820926097
          0,           0,        3517,      -7.821057529
          0,           0,        3518,      -7.821188961
          0,           0,        3519,      -7.821320392
          0,           0,        3520,      -7.821451823
          0,           0,        3521,      -7.821583252
          0,           0,        3522,      -7.821714681
          0,           0,        3523,       -7.82184611
          0,           0,        3524,      -7.821977537
          0,           0,        3525,      -7.822108964
          0,           0,        3526,       -7.82224039
          0,           0,        3527,      -7.822371816
          0,           0,        3528,      -7.822503241
          0,           0,        3529,      -7.822634665
          0,           0,        3530,      -7.822766088
          0,           0,        3531,      -7.822897511
          0,           0,        3532,      -7.823028933
          0,           0,        3533,      -7.823160354
          0,           0,        3534,      -7.823291775
          0,           0,        3535,      -7.823423195
          0,           0,        3536,      -7.823554614
          0,           0,        3537,      -7.823686032
          0,           0,        3538,       -7.82381745
          0,           0,        3539,      -7.823948867
          0,           0,        3540,      -7.824080284
          0,           0,        3541,        -7.8242117
          0,           0,        3542,      -7.824343115
          0,           0,        3543,      -7.824474529
          0,           0,        3544,      -7.824605943
          0,           0,        3545,      -7.824737356
          0,           0,        3546,      -7.824868769
          0,           0,        3547,       -7.82500018
          0,           0,        3548,      -7.825131591
          0,           0,        3549,      -7.825263002
          0,           0,        3550,      -7.825394411
          0,           0,        3551,       -7.82552582
          0,           0,        3552,      -7.825657229
          0,           0,        3553,      -7.825788637
          0,           0,        3554,      -7.825920044
          0,           0,        3555,       -7.82605145
          0,           0,        3556,      -7.826182856
          0,           0,        3557,      -7.826314261
          0,           0,        3558,      -7.826445665
          0,           0,        3559,      -7.826577069
          0,           0,        3560,      -7.826708472
          0,           0,        3561,      -7.826839874
          0,           0,        3562,      -7.826971276
          0,           0,        3563,      -7.827102677
          0,           0,        3564,      -7.827234078
          0,           0,        3565,      -7.827365477
          0,           0,        3566,      -7.827496877
          0,           0,        3567,      -7.827628275
          0,           0,        3568,      -7.827759673
          0,           0,        3569,       -7.82789107
          0,           0,        3570,      -7.828022467
          0,           0,        3571,      -7.828153863
          0,           0,        3572,      -7.828285258
          0,           0,        3573,      -7.828416653
          0,           0,        3574,      -7.828548047
          0,           0,        3575,       -7.82867944
          0,           0,        3576,      -7.828810833
          0,           0,        3577,      -7.828942225
          0,           0,        3578,      -7.829073616
          0,           0,        3579,      -7.829205007
          0,           0,        3580,      -7.829336397
          0,           0,        3581,      -7.829467787
          0,           0,        3582,      -7.829599176
          0,           0,        3583,      -7.829730564
          0,           0,        3584,      -7.829861952
          0,           0,        3585,      -7.829993339
          0,           0,        3586,      -7.830124725
          0,           0,        3587,      -7.830256111
          0,           0,        3588,      -7.830387496
          0,           0,        3589,       -7.83051888
          0,           0,        3590,      -7.830650264
          0,           0,        3591,      -7.830781648
          0,           0,        3592,       -7.83091303
          0,           0,        3593,      -7.831044412
          0,           0,        3594,      -7.831175794
          0,           0,        3595,      -7.831307175
          0,           0,        3596,      -7.831438555
          0,           0,        3597,      -7.831569934
          0,           0,        3598,      -7.831701313
          0,           0,        3599,      -7.831832692
          0,           0,        3600,      -7.831964069
          0,           0,        3601,      -7.832095447
          0,           0,        3602,      -7.832226823
          0,           0,        3603,      -7.832358199
          0,           0,        3604,      -7.832489574
          0,           0,        3605,      -7.832620949
          0,           0,        3606,      -7.832752323
          0,           0,        3607,      -7.832883697
          0,           0,        3608,       -7.83301507
          0,           0,        3609,      -7.833146442
          0,           0,        3610,      -7.833277814
          0,           0,        3611,      -7.833409185
          0,           0,        3612,      -7.833540555
          0,           0,        3613,      -7.833671925
          0,           0,        3614,      -7.833803295
          0,           0,        3615,      -7.833934663
          0,           0,        3616,      -7.834066032
          0,           0,        3617,      -7.834197399
          0,           0,        3618,      -7.834328766
          0,           0,        3619,      -7.834460132
          0,           0,        3620,      -7.834591498
          0,           0,        3621,      -7.834722863
          0,           0,        3622,      -7.834854228
          0,           0,        3623,      -7.834985592
          0,           0,        3624,      -7.835116956
          0,           0,        3625,      -7.835248319
          0,           0,        3626,      -7.835379681
          0,           0,        3627,      -7.835511043
          0,           0,        3628,      -7.835642404
          0,           0,        3629,      -7.835773764
          0,           0,        3630,      -7.835905124
          0,           0,        3631,      -7.836036484
          0,           0,        3632,      -7.836167843
          0,           0,        3633,      -7.836299201
          0,           0,        3634,      -7.836430558
          0,           0,        3635,      -7.836561916
          0,           0,        3636,      -7.836693272
          0,           0,        3637,      -7.836824628
          0,           0,        3638,      -7.836955984
          0,           0,        3639,      -7.837087338
          0,           0,        3640,      -7.837218693
          0,           0,        3641,      -7.837350046
          0,           0,        3642,        -7.8374814
          0,           0,        3643,      -7.837612752
          0,           0,        3644,      -7.837744104
          0,           0,        3645,      -7.837875456
          0,           0,        3646,      -7.838006807
          0,           0,        3647,      -7.838138157
          0,           0,        3648,      -7.838269507
          0,           0,        3649,      -7.838400856
          0,           0,        3650,      -7.838532205
          0,           0,        3651,      -7.838663553
          0,           0,        3652,      -7.838794901
          0,           0,        3653,      -7.838926248
          0,           0,        3654,      -7.839057594
          0,           0,        3655,       -7.83918894
          0,           0,        3656,      -7.839320286
          0,           0,        3657,       -7.83945163
          0,           0,        3658,      -7.839582975
          0,           0,        3659,      -7.839714318
          0,           0,        3660,      -7.839845662
          0,           0,        3661,      -7.839977004
          0,           0,        3662,      -7.840108346
          0,           0,        3663,      -7.840239688
          0,           0,        3664,      -7.840371029
          0,           0,        3665,       -7.84050237
          0,           0,        3666,       -7.84063371
          0,           0,        3667,      -7.840765049
          0,           0,        3668,      -7.840896388
          0,           0,        3669,      -7.841027726
          0,           0,        3670,      -7.841159064
          0,           0,        3671,      -7.841290401
          0,           0,        3672,      -7.841421738
          0,           0,        3673,      -7.841553074
          0,           0,        3674,       -7.84168441
          0,           0,        3675,      -7.841815745
          0,           0,        3676,       -7.84194708
          0,           0,        3677,      -7.842078414
          0,           0,        3678,      -7.842209748
          0,           0,        3679,      -7.842341081
          0,           0,        3680,      -7.842472413
          0,           0,        3681,      -7.842603745
          0,           0,        3682,      -7.842735077
          0,           0,        3683,      -7.842866408
          0,           0,        3684,      -7.842997738
          0,           0,        3685,      -7.843129068
          0,           0,        3686,      -7.843260398
          0,           0,        3687,      -7.843391727
          0,           0,        3688,      -7.843523055
          0,           0,        3689,      -7.843654383
          0,           0,        3690,       -7.84378571
          0,           0,        3691,      -7.843917037
          0,           0,        3692,      -7.844048363
          0,           0,        3693,      -7.844179689
          0,           0,        3694,      -7.844311015
          0,           0,        3695,      -7.844442339
          0,           0,        3696,      -7.844573664
          0,           0,        3697,      -7.844704987
          0,           0,        3698,      -7.844836311
          0,           0,        3699,      -7.844967634
          0,           0,        3700,      -7.845098956
          0,           0,        3701,      -7.845230278
          0,           0,        3702,      -7.845361599
          0,           0,        3703,       -7.84549292
          0,           0,        3704,       -7.84562424
          0,           0,        3705,       -7.84575556
          0,           0,        3706,      -7.845886879
          0,           0,        3707,      -7.846018198
          0,           0,        3708,      -7.846149516
          0,           0,        3709,      -7.846280834
          0,           0,        3710,      -7.846412151
          0,           0,        3711,      -7.846543468
          0,           0,        3712,      -7.846674784
          0,           0,        3713,        -7.8468061
          0,           0,        3714,      -7.846937415
          0,           0,        3715,       -7.84706873
          0,           0,        3716,      -7.847200044
          0,           0,        3717,      -7.847331358
          0,           0,        3718,      -7.847462672
          0,           0,        3719,      -7.847593985
          0,           0,        3720,      -7.847725297
          0,           0,        3721,      -7.847856609
          0,           0,        3722,       -7.84798792
          0,           0,        3723,      -7.848119231
          0,           0,        3724,      -7.848250542
          0,           0,        3725,      -7.848381852
          0,           0,        3726,      -7.848513161
          0,           0,        3727,       -7.84864447
          0,           0,        3728,      -7.848775779
          0,           0,        3729,      -7.848907087
          0,           0,        3730,      -7.849038394
          0,           0,        3731,      -7.849169701
          0,           0,        3732,      -7.849301008
          0,           0,        3733,      -7.849432314
          0,           0,        3734,       -7.84956362
          0,           0,        3735,      -7.849694925
          0,           0,        3736,       -7.84982623
          0,           0,        3737,      -7.849957534
          0,           0,        3738,      -7.850088838
          0,           0,        3739,      -7.850220141
          0,           0,        3740,      -7.850351444
          0,           0,        3741,      -7.850482746
          0,           0,        3742,      -7.850614048
          0,           0,        3743,       -7.85074535
          0,           0,        3744,      -7.850876651
          0,           0,        3745,      -7.851007951
          0,           0,        3746,      -7.851139251
          0,           0,        3747,      -7.851270551
          0,           0,        3748,       -7.85140185
          0,           0,        3749,      -7.851533149
          0,           0,        3750,      -7.851664447
